Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),hour,day,month,day_of_week,hour_sin,hour_cos,month_sin,month_cos,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl,precipitation
2024-11-09 00:00:00+00:00,201.25,222.75,79.925,142.0,140.5,44.325,15.35,4.8625,26.425,2.2675,0,9,11,5,0.0,1.0,-0.5000000000000004,0.8660254037844384,18.9,95,5.2,146,1013.8,0.0
2024-11-09 01:00:00+00:00,208.5,232.0,90.75,161.8,159.85,48.875,18.2,4.9375,26.275,2.2775,1,9,11,5,0.2588190451025207,0.9659258262890684,-0.5000000000000004,0.8660254037844384,19.3,94,6.1,137,1014.8,0.0
2024-11-09 02:00:00+00:00,209.25,236.25,86.825,153.7,152.35,45.475,18.1,4.585,26.475,2.26,2,9,11,5,0.4999999999999999,0.8660254037844387,-0.5000000000000004,0.8660254037844384,20.3,89,9.7,145,1015.6,0.0
2024-11-09 03:00:00+00:00,206.25,233.0,78.275,128.25,131.85000000000002,42.15,17.65,3.6375,26.825,2.3,3,9,11,5,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,22.7,79,7.9,145,1016.3,0.0
2024-11-09 04:00:00+00:00,195.5,222.0,64.75,101.875,106.825,36.275,13.35,2.985,26.95,2.2875,4,9,11,5,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,25.4,68,9.3,156,1017.0,0.0
2024-11-09 05:00:00+00:00,181.5,204.75,50.075,76.425,81.35,30.95,10.325,2.16,26.5,2.285,5,9,11,5,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,27.5,58,10.6,162,1016.7,0.0
2024-11-09 06:00:00+00:00,164.75,181.5,47.125,68.35,74.7,28.8,10.425,1.92,27.225,2.3025,6,9,11,5,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,29.0,50,9.5,155,1015.6,0.0
2024-11-09 07:00:00+00:00,167.5,184.0,48.425,70.0,76.6,29.85,10.425,1.8625,27.6,2.255,7,9,11,5,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,29.7,47,7.9,145,1014.5,0.0
2024-11-09 08:00:00+00:00,170.5,189.25,45.05,59.5,68.25,27.55,17.8,1.985,27.375,4.33,8,9,11,5,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,30.2,46,6.0,143,1013.5,0.0
2024-11-09 09:00:00+00:00,168.25,184.0,43.05,55.0,64.275,25.25,22.025,1.8725,26.225,4.2925,9,9,11,5,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,30.5,44,5.3,142,1012.8,0.0
2024-11-09 10:00:00+00:00,138.5,152.0,36.925,43.875,53.375,22.0,22.575,1.72,26.25,4.297499999999999,10,9,11,5,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,30.2,44,6.2,142,1012.4,0.0
2024-11-09 11:00:00+00:00,156.25,171.75,32.725,35.375,45.425,21.025,22.7,1.6975,26.4,4.315,11,9,11,5,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,29.3,48,7.1,137,1012.5,0.0
2024-11-09 12:00:00+00:00,163.25,179.75,34.05,33.025,45.225,21.6,13.275,1.57,26.475,4.4875,12,9,11,5,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,26.8,57,8.3,124,1012.8,0.0
2024-11-09 13:00:00+00:00,145.75,160.0,28.75,19.525,33.75,17.575000000000003,8.15,1.5475,27.9,2.19,13,9,11,5,-0.2588190451025208,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,25.7,61,9.2,111,1013.0,0.0
2024-11-09 14:00:00+00:00,134.5,149.0,26.675,21.475,33.125,16.45,7.275,1.7,29.15,2.2025,14,9,11,5,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,24.7,65,8.9,108,1013.4,0.0
2024-11-09 15:00:00+00:00,128.25,142.5,31.4,35.2,44.2,21.2,6.675,1.7475,28.7,2.1925,15,9,11,5,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,23.6,71,8.2,104,1013.8,0.0
2024-11-09 16:00:00+00:00,126.25,140.5,32.9,47.25,51.875,22.95,15.875,2.075,26.975,2.1775,16,9,11,5,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,22.5,75,6.6,106,1014.0,0.0
2024-11-09 17:00:00+00:00,129.75,146.75,43.15,63.775,68.975,27.275,20.575,2.7375,26.55,2.1625,17,9,11,5,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,21.5,79,5.8,124,1014.3,0.0
2024-11-09 18:00:00+00:00,146.0,168.25,52.65,86.825,88.975,31.575000000000003,20.6,3.5825,26.775,2.155,18,9,11,5,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,20.9,82,5.6,111,1014.3,0.0
2024-11-09 19:00:00+00:00,156.25,183.5,56.075,90.7,93.825,32.575,20.425,3.7375,27.15,2.075,19,9,11,5,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,20.5,84,5.9,92,1013.9,0.0
2024-11-09 20:00:00+00:00,169.25,196.5,54.1,84.75,89.07499999999999,31.15,14.5,3.73,27.125,2.1175,20,9,11,5,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,20.2,86,7.0,86,1013.6,0.0
2024-11-09 21:00:00+00:00,165.75,190.5,48.675,73.775,78.825,29.3,11.65,3.465,26.675,1.1975,21,9,11,5,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,19.9,89,7.0,102,1013.4,0.0
2024-11-09 22:00:00+00:00,164.75,188.75,48.75,68.275,75.95,30.6,11.35,3.705,26.975,0.9025,22,9,11,5,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,19.5,91,6.7,121,1013.4,0.0
2024-11-09 23:00:00+00:00,168.66666666666666,190.66666666666663,55.06666666666666,85.63333333333333,90.3,32.03333333333333,11.333333333333334,3.793333333333333,26.33333333333333,0.8966666666666666,23,9,11,5,-0.2588190451025215,0.965925826289068,-0.5000000000000004,0.8660254037844384,19.2,92,6.8,125,1013.5,0.0
2024-11-10 00:00:00+00:00,181.75,203.0,48.2,68.65,75.65,29.05,15.35,2.72,26.975,2.305,0,10,11,6,0.0,1.0,-0.5000000000000004,0.8660254037844384,18.9,93,7.1,117,1013.9,0.0
2024-11-10 01:00:00+00:00,175.75,195.25,40.55,53.35,61.35,25.775,16.599999999999998,2.3175,26.525,2.2875,1,10,11,6,0.2588190451025207,0.9659258262890684,-0.5000000000000004,0.8660254037844384,19.2,93,6.9,120,1014.7,0.0
2024-11-10 02:00:00+00:00,165.0,183.25,38.475,45.775,55.65,24.05,16.0,1.8975,26.025,2.2275,2,10,11,6,0.4999999999999999,0.8660254037844387,-0.5000000000000004,0.8660254037844384,20.0,89,8.9,124,1015.2,0.0
2024-11-10 03:00:00+00:00,157.5,174.5,34.85,34.625,46.75,20.975,16.15,1.7125,26.125,2.2175,3,10,11,6,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,22.2,80,6.5,120,1015.9,0.0
2024-11-10 04:00:00+00:00,157.0,175.0,33.7,34.1,45.525,21.7,17.7,1.6925,26.35,2.26,4,10,11,6,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,24.6,71,6.4,126,1016.4,0.0
2024-11-10 05:00:00+00:00,154.5,171.5,37.95,36.075,50.025000000000006,23.625,18.575,1.9025,25.875,2.2175,5,10,11,6,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,26.6,63,6.7,128,1016.2,0.0
2024-11-10 06:00:00+00:00,152.0,169.0,46.0,55.125,66.7,26.55,18.625,2.0825,26.1,2.26,6,10,11,6,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,28.1,57,6.5,114,1015.4,0.0
2024-11-10 07:00:00+00:00,180.75,200.0,51.95,70.225,79.575,30.525,18.75,2.3775,27.025,2.3025,7,10,11,6,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,29.2,53,6.3,105,1014.1,0.0
2024-11-10 08:00:00+00:00,193.0,210.75,39.675,45.4,56.4,23.925,6.775,1.8625,26.6,4.245,8,10,11,6,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,29.8,50,5.9,104,1013.1,0.0
2024-11-10 09:00:00+00:00,185.75,202.0,37.2,39.55,51.25,23.475,0.9,1.72,26.3,4.4375,9,10,11,6,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,30.1,48,5.0,111,1012.3,0.0
2024-11-10 10:00:00+00:00,172.75,188.5,30.625,24.725,38.025,19.725,1.3,1.5575,26.825,4.4,10,10,11,6,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,29.9,48,4.6,116,1012.0,0.0
2024-11-10 11:00:00+00:00,175.75,191.75,29.55,20.925,35.15,19.65,1.975,1.5225,30.925,4.2925,11,10,11,6,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,29.1,54,2.7,122,1012.0,0.0
2024-11-10 12:00:00+00:00,169.25,186.25,27.55,15.95,30.9,18.35,12.7,1.5275,41.35,4.32,12,10,11,6,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,27.1,60,5.0,131,1012.5,0.0
2024-11-10 13:00:00+00:00,160.5,178.25,24.2,12.775,25.7,16.200000000000003,18.15,1.5625,50.45,2.155,13,10,11,6,-0.2588190451025208,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,25.1,68,6.1,109,1013.0,0.0
2024-11-10 14:00:00+00:00,145.5,160.5,28.675,17.025,32.35,17.975,18.375,1.4475,58.5,2.1975,14,10,11,6,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,24.3,71,6.6,101,1013.6,0.0
2024-11-10 15:00:00+00:00,122.0,134.75,28.875,16.3,32.175,17.275,18.525,1.3325,63.7,2.2325,15,10,11,6,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,25.0,66,4.7,43,1014.2,0.0
2024-11-10 16:00:00+00:00,120.25,134.75,25.8,17.0,30.025,16.875,16.525,1.525,42.35,2.1625,16,10,11,6,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,22.1,83,8.4,37,1014.8,0.0
2024-11-10 17:00:00+00:00,122.0,136.0,31.875,40.2,47.275,21.75,15.65,2.6225,26.95,2.1975,17,10,11,6,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,22.2,84,7.4,61,1014.9,0.0
2024-11-10 18:00:00+00:00,128.75,146.25,61.900000000000006,108.675,108.125,37.65,16.7,5.045,27.025,2.1375,18,10,11,6,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,21.5,87,6.5,77,1014.6,0.0
2024-11-10 19:00:00+00:00,137.75,157.5,68.725,120.55,119.975,38.375,16.925,5.875,26.5,2.1275,19,10,11,6,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,20.6,91,7.2,86,1014.2,0.0
2024-11-10 20:00:00+00:00,149.75,167.5,66.0,114.1,114.375,37.65,14.375,5.1475,26.275,2.15,20,10,11,6,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,20.0,93,7.9,87,1013.9,0.0
2024-11-10 21:00:00+00:00,159.0,174.75,65.875,114.975,114.75,36.125,13.1,5.4275,25.975,1.1825,21,10,11,6,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,19.5,94,7.2,65,1013.7,0.0
2024-11-10 22:00:00+00:00,164.75,178.75,71.225,119.175,121.3,40.1,13.175,5.905,25.925,0.905,22,10,11,6,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,19.0,96,6.7,56,1013.5,0.0
2024-11-10 23:00:00+00:00,189.66666666666663,209.66666666666663,75.03333333333333,127.26666666666668,128.66666666666666,42.266666666666666,13.533333333333331,6.823333333333333,27.33333333333333,0.9033333333333332,23,10,11,6,-0.2588190451025215,0.965925826289068,-0.5000000000000004,0.8660254037844384,18.6,97,6.5,58,1013.6,0.0
2024-11-11 00:00:00+00:00,241.25,269.5,70.6,115.7,118.95,38.5,13.65,5.4825,28.0,2.26,0,11,11,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,18.4,98,6.6,69,1014.0,0.0
2024-11-11 01:00:00+00:00,213.25,241.0,71.8,114.0,119.025,39.675,13.4,4.875,27.475,2.2675,1,11,11,0,0.2588190451025207,0.9659258262890684,-0.5000000000000004,0.8660254037844384,18.8,98,5.2,49,1014.7,0.0
2024-11-11 02:00:00+00:00,200.75,227.25,66.85,105.2,110.275,35.175,13.125,4.085,27.825,2.27,2,11,11,0,0.4999999999999999,0.8660254037844387,-0.5000000000000004,0.8660254037844384,19.9,94,7.0,94,1015.3,0.0
2024-11-11 03:00:00+00:00,203.75,231.0,62.1,92.025,99.425,35.2,12.95,3.015,27.375,2.2725,3,11,11,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,22.4,85,5.5,107,1016.0,0.0
2024-11-11 04:00:00+00:00,182.0,208.5,55.3,71.7,83.075,30.35,12.9,2.4975,26.675,2.2625,4,11,11,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,24.9,75,5.5,101,1016.5,0.0
2024-11-11 05:00:00+00:00,180.0,202.75,59.25,78.5,89.95,31.175,13.425,2.74,25.95,2.255,5,11,11,0,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,27.0,66,6.1,102,1016.4,0.0
2024-11-11 06:00:00+00:00,176.5,204.0,77.3,117.3,125.25,41.225,14.175,3.6225,25.7,2.3375,6,11,11,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,28.3,58,5.5,79,1015.3,0.0
2024-11-11 07:00:00+00:00,189.0,232.0,88.325,143.275,148.025,44.475,15.05,4.3725000000000005,26.375,2.255,7,11,11,0,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,29.0,53,4.4,63,1014.2,0.0
2024-11-11 08:00:00+00:00,208.5,250.5,60.95,92.525,98.775,34.5,10.575,2.8025,26.225,4.3625,8,11,11,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,29.5,51,3.6,41,1013.1,0.0
2024-11-11 09:00:00+00:00,205.0,230.75,40.65,46.95,58.025,23.95,8.125,1.945,26.5,4.5125,9,11,11,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,29.6,50,4.1,15,1012.5,0.0
2024-11-11 10:00:00+00:00,,,35.45,34.075,46.95,21.05,9.025,1.6375000000000002,26.85,4.2475000000000005,10,11,11,0,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,29.5,48,4.7,7,1012.2,0.0
2024-11-11 11:00:00+00:00,,,32.25,25.1,39.575,19.575,9.85,1.4375,27.975,4.4350000000000005,11,11,11,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,28.6,52,5.3,8,1012.2,0.0
2024-11-11 12:00:00+00:00,63.0,97.33333333333331,27.725,20.1,31.75,16.05,13.15,1.8175,31.375,4.25,12,11,11,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,26.0,62,6.3,18,1012.4,0.0
2024-11-11 13:00:00+00:00,171.75,257.5,29.9,17.9,33.85,15.85,15.825,1.615,39.275,2.1925,13,11,11,0,-0.2588190451025208,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,24.5,73,7.5,21,1012.9,0.0
2024-11-11 14:00:00+00:00,132.25,202.75,28.5,11.0,28.75,16.25,16.125,1.39,57.575,2.205,14,11,11,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,26.1,63,2.1,75,1013.3,0.0
2024-11-11 15:00:00+00:00,134.25,205.75,26.825,4.7,24.200000000000003,15.75,15.35,1.2825,77.375,2.2075,15,11,11,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,25.5,66,2.2,125,1013.4,0.0
2024-11-11 16:00:00+00:00,141.0,213.0,25.35,14.5,28.3,16.2,9.0,1.8575,45.175,2.1925,16,11,11,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,22.0,82,6.9,85,1013.9,0.0
2024-11-11 17:00:00+00:00,149.75,239.75,35.55,51.95,56.575,23.975,5.775,3.9,28.15,2.1875,17,11,11,0,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,21.3,85,6.9,120,1013.9,0.0
2024-11-11 18:00:00+00:00,169.5,271.75,46.975,79.175,80.325,29.15,6.675,5.4375,27.75,2.145,18,11,11,0,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,20.2,92,7.0,145,1013.7,0.0
2024-11-11 19:00:00+00:00,212.25,311.25,74.4,133.425,131.475,42.55,8.5,8.01,28.975,2.07,19,11,11,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,19.7,93,7.7,147,1013.4,0.0
2024-11-11 20:00:00+00:00,227.25,342.25,103.05,187.925,183.7,54.225,25.7,6.9325,27.35,2.1275,20,11,11,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,19.9,92,5.8,185,1013.4,0.0
2024-11-11 21:00:00+00:00,223.0,328.75,102.6,188.05,183.425,55.15,33.025,4.7125,26.6,1.21,21,11,11,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,20.8,88,4.4,173,1013.3,0.0
2024-11-11 22:00:00+00:00,215.5,303.25,95.775,174.95,170.925,51.375,32.15,9.0675,26.375,0.895,22,11,11,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,20.4,90,2.8,108,1013.3,0.0
2024-11-11 23:00:00+00:00,212.66666666666663,296.6666666666667,95.86666666666667,171.36666666666667,169.1,50.93333333333334,32.26666666666667,9.133333333333333,26.46666666666667,0.8933333333333334,23,11,11,0,-0.2588190451025215,0.965925826289068,-0.5000000000000004,0.8660254037844384,20.0,92,2.0,63,1013.1,0.0
2024-11-12 00:00:00+00:00,232.5,319.0,110.6,200.45,196.55,58.0,29.775,8.774999999999999,25.825000000000003,2.24,0,12,11,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,19.4,94,2.9,68,1013.3,0.0
2024-11-12 01:00:00+00:00,236.5,317.75,118.275,214.725,210.35,61.625,27.975,9.1325,25.775,2.2775,1,12,11,1,0.2588190451025207,0.9659258262890684,-0.5000000000000004,0.8660254037844384,18.7,98,5.3,114,1014.2,0.0
2024-11-12 02:00:00+00:00,231.0,305.25,112.0,200.275,197.575,57.65,27.775,8.185,26.125,2.275,2,12,11,1,0.4999999999999999,0.8660254037844387,-0.5000000000000004,0.8660254037844384,19.7,97,6.7,160,1014.6,0.0
2024-11-12 03:00:00+00:00,233.25,301.25,98.45,169.375,170.15,52.275,26.975,6.6325,26.275,2.2375,3,12,11,1,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,22.8,83,6.0,190,1015.3,0.0
2024-11-12 04:00:00+00:00,225.25,290.5,78.15,125.925,130.5,40.65,24.35,4.83,25.85,2.285,4,12,11,1,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,26.0,70,7.0,203,1015.8,0.0
2024-11-12 05:00:00+00:00,213.25,279.25,83.425,135.75,140.025,44.125,23.525,5.165,25.725,2.2575,5,12,11,1,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,28.1,58,7.6,207,1015.4,0.0
2024-11-12 06:00:00+00:00,209.25,277.0,84.025,135.7,140.5,44.1,23.3,4.595,26.225,2.2475,6,12,11,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,29.4,50,6.1,223,1014.5,0.0
2024-11-12 07:00:00+00:00,218.5,297.75,57.85,79.3,89.2,32.55,21.75,2.4175,26.9,2.295,7,12,11,1,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,30.6,38,7.6,271,1013.2,0.0
2024-11-12 08:00:00+00:00,242.75,324.0,46.05,58.175,68.375,26.95,18.025,2.375,27.1,4.37,8,12,11,1,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,31.3,28,12.7,293,1012.2,0.0
2024-11-12 09:00:00+00:00,244.5,331.0,34.6,37.6,48.125,22.25,15.95,1.935,27.1,4.327500000000001,9,12,11,1,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,31.2,24,15.1,296,1011.6,0.0
2024-11-12 10:00:00+00:00,222.75,310.0,30.675,18.2,34.6,18.575,16.025,1.2075,26.325,4.34,10,12,11,1,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,30.6,26,14.7,298,1011.4,0.0
2024-11-12 11:00:00+00:00,167.0,237.75,29.875,14.0,31.775,18.375,16.925,0.8999999999999999,29.0,4.327500000000001,11,12,11,1,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,28.9,34,9.4,299,1011.5,0.0
2024-11-12 12:00:00+00:00,115.5,183.5,28.1,8.05,26.5,16.275,14.0,1.175,37.5,4.407500000000001,12,12,11,1,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,25.2,45,9.6,290,1011.7,0.0
2024-11-12 13:00:00+00:00,89.75,147.0,23.925,2.05,17.35,15.775,12.9,0.95,51.175,2.1775,13,12,11,1,-0.2588190451025208,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,28.1,36,7.4,302,1012.5,0.0
2024-11-12 14:00:00+00:00,60.75,110.25,29.5,8.65,28.25,17.05,12.075,0.8150000000000001,61.0,2.2025,14,12,11,1,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,27.1,42,8.4,323,1012.9,0.0
2024-11-12 15:00:00+00:00,50.5,103.75,27.9,7.875,26.65,17.375,10.6,0.9025,54.6,2.1675,15,12,11,1,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,26.1,47,7.0,325,1013.4,0.0
2024-11-12 16:00:00+00:00,63.75,120.0,26.65,9.0,26.225,17.7,16.55,1.21,39.05,2.165,16,12,11,1,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,25.3,48,6.7,322,1013.7,0.0
2024-11-12 17:00:00+00:00,80.75,148.75,32.2,32.2,43.275,21.175,19.725,1.97,27.95,2.14,17,12,11,1,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,24.5,50,6.6,319,1013.4,0.0
2024-11-12 18:00:00+00:00,101.75,188.5,35.4,40.575,50.375,22.85,19.775,2.685,27.55,2.13,18,12,11,1,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,23.3,53,5.9,325,1013.1,0.0
2024-11-12 19:00:00+00:00,148.0,237.25,28.75,28.175,38.375,19.8,19.3,2.4975,28.45,2.18,19,12,11,1,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,22.4,57,5.6,327,1012.7,0.0
2024-11-12 20:00:00+00:00,256.75,333.0,29.1,26.025,37.525,19.825,18.15,2.5225,32.7,2.135,20,12,11,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,21.3,62,3.8,311,1012.1,0.0
2024-11-12 21:00:00+00:00,410.0,508.5,26.375,12.5,28.075,18.9,17.725,2.9325,34.425,1.22,21,12,11,1,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,21.0,62,4.1,308,1011.7,0.0
2024-11-12 22:00:00+00:00,487.5,586.25,29.05,16.425,32.35,17.625,18.525,2.9875,32.125,0.9075,22,12,11,1,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,20.8,63,4.7,302,1011.7,0.0
2024-11-12 23:00:00+00:00,500.5,593.5,27.85,15.8,31.0,18.05,18.6,3.475,32.85,0.905,23,12,11,1,-0.2588190451025215,0.965925826289068,-0.5000000000000004,0.8660254037844384,20.1,66,4.3,303,1011.8,0.0
2024-11-13 00:00:00+00:00,637.5,760.25,23.125,3.675,20.75,15.2,11.55,3.2,36.1,2.2775,0,13,11,2,0.0,1.0,-0.5000000000000004,0.8660254037844384,19.3,71,3.6,297,1012.0,0.0
2024-11-13 01:00:00+00:00,730.25,869.75,22.075,5.525,20.775,15.7,8.1,3.4525,32.825,2.2725,1,13,11,2,0.2588190451025207,0.9659258262890684,-0.5000000000000004,0.8660254037844384,19.1,88,3.2,286,1013.1,0.0
2024-11-13 02:00:00+00:00,689.0,827.25,28.75,23.9,36.125,19.775,7.925000000000001,3.4425,30.325,2.2475,2,13,11,2,0.4999999999999999,0.8660254037844387,-0.5000000000000004,0.8660254037844384,19.8,85,4.5,284,1013.9,0.0
2024-11-13 03:00:00+00:00,727.75,888.0,27.4,15.75,30.575,17.55,8.075,3.93,33.3,2.23,3,13,11,2,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,21.6,77,3.8,287,1014.7,0.0
2024-11-13 04:00:00+00:00,832.75,,27.75,18.825,32.575,19.0,13.675,3.9725,33.425,2.2675,4,13,11,2,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,24.1,66,3.8,295,1015.2,0.0
2024-11-13 05:00:00+00:00,605.0,854.75,28.2,16.85,31.875,18.025,16.325,3.57,32.175,2.2375,5,13,11,2,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,26.4,55,4.8,304,1014.6,0.0
2024-11-13 06:00:00+00:00,493.5,672.75,26.575,11.675,27.8,18.3,15.975,3.1375,30.375,2.21,6,13,11,2,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,28.1,44,6.7,304,1013.5,0.0
2024-11-13 07:00:00+00:00,486.25,627.5,23.675,9.3,24.2,18.0,15.85,3.0825,30.2,2.2875,7,13,11,2,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,29.4,37,8.6,301,1012.5,0.0
2024-11-13 08:00:00+00:00,420.75,555.0,30.375,21.15,35.95,19.4,10.225,2.89,29.125,4.3775,8,13,11,2,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,30.1,33,9.4,299,1011.3,0.0
2024-11-13 09:00:00+00:00,400.25,527.5,29.1,15.575,31.95,15.6,6.725,2.9325,29.05,4.385,9,13,11,2,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,30.3,30,9.4,299,1010.4,0.0
2024-11-13 10:00:00+00:00,368.75,487.0,30.45,14.35,32.4,18.325,7.3,2.865,30.35,4.4175,10,13,11,2,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,30.1,29,9.4,299,1010.1,0.0
2024-11-13 11:00:00+00:00,319.5,416.0,29.1,10.225,28.85,17.175,8.075,2.935,40.2,4.3825,11,13,11,2,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,29.3,30,8.3,300,1010.3,0.0
2024-11-13 12:00:00+00:00,325.25,428.75,25.425,6.575,24.175,15.625,10.75,2.875,66.575,4.48,12,13,11,2,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,27.7,36,4.2,295,1010.7,0.0
