Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl,precipitation,hour,day,month,day_of_week,hour_sin,hour_cos,month_sin,month_cos
2024-03-10 13:00:00+00:00,50.0,88.25,11.925,45.625,33.925,17.325,20.55,0.6425000000000001,78.475,1.7475,21.075,50.75,8.15,263.5,1014.8499999999999,0.0,13,10,3,6,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
2024-03-10 14:00:00+00:00,50.0,91.5,12.325,48.6,35.849999999999994,15.649999999999999,19.799999999999997,0.6375,82.875,1.71,21.05,50.0,6.475,12.5,1015.125,0.0,14,10,3,6,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
2024-03-10 15:00:00+00:00,46.75,93.5,11.725000000000001,35.475,28.2,12.4,19.5,0.6875,76.075,1.625,20.225,50.0,7.8,22.0,1015.6,0.0,15,10,3,6,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
2024-03-10 16:00:00+00:00,56.75,112.25,12.125,42.425,32.425,14.525,14.399999999999999,0.8,63.475,1.725,19.775,51.0,9.350000000000001,34.25,1015.925,0.0,16,10,3,6,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17
2024-03-10 17:00:00+00:00,50.25,105.25,12.75,49.824999999999996,36.85,19.025,12.0,0.8925000000000001,43.625,1.5,19.0,54.75,8.8,53.25,1016.025,0.0,17,10,3,6,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2024-03-10 18:00:00+00:00,50.25,105.0,14.125,66.775,47.025,20.075,10.85,1.255,20.425,1.71,18.575,57.75,6.6,66.25,1016.1,0.0,18,10,3,6,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
2024-03-10 19:00:00+00:00,63.0,123.75,12.325,33.95,27.95,15.375,9.45,1.45,17.35,2.2625,17.875,61.5,6.3,114.5,1016.125,0.0,19,10,3,6,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2024-03-10 20:00:00+00:00,61.5,128.5,13.825,61.349999999999994,43.85,17.224999999999998,9.6,1.4125,14.9,2.175,17.15,65.0,4.925,172.5,1016.1750000000001,0.0,20,10,3,6,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2024-03-10 21:00:00+00:00,78.25,181.25,14.75,74.45,51.625,21.8,10.024999999999999,2.2075,13.8,3.1625,17.474999999999998,64.0,1.9000000000000001,186.25,1016.0,0.0,21,10,3,6,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17
2024-03-10 22:00:00+00:00,101.75,244.0,16.05,95.025,63.575,26.950000000000003,10.275,2.515,13.700000000000001,4.4775,16.4,69.0,5.625,24.75,1015.625,0.0,22,10,3,6,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17
2024-03-10 23:00:00+00:00,128.33333333333334,277.6666666666667,17.033333333333335,112.2,73.53333333333333,26.96666666666667,10.733333333333334,3.0866666666666664,13.566666666666668,5.223333333333334,17.0,66.0,6.900000000000001,51.0,1015.4,0.0,23,10,3,6,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17
2024-03-11 00:00:00+00:00,156.25,280.5,18.0,127.075,82.25,31.450000000000003,11.1,2.3875,13.6,5.6325,16.4,70.25,6.275,59.5,1016.225,0.0,0,11,3,0,0.0,1.0,1.0,6.123233995736766e-17
2024-03-11 01:00:00+00:00,141.5,244.5,15.025,97.7,64.175,19.325,12.375,1.23,14.275,5.0,15.325000000000001,81.0,7.700000000000001,99.25,1017.075,0.0,1,11,3,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2024-03-11 02:00:00+00:00,122.75,190.0,13.475000000000001,61.599999999999994,43.7,15.3,12.025,0.975,14.65,3.8375,17.3,72.75,5.175000000000001,125.75,1017.8,0.0,2,11,3,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2024-03-11 03:00:00+00:00,127.75,190.25,13.425,53.775,39.5,15.825,11.375,0.825,13.674999999999999,3.8775,20.224999999999998,64.0,2.875,102.5,1018.425,0.0,3,11,3,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2024-03-11 04:00:00+00:00,120.75,184.0,13.25,49.55,37.125,17.95,7.074999999999999,1.225,13.6,3.645,23.475,54.75,3.0,111.25,1018.425,0.0,4,11,3,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2024-03-11 05:00:00+00:00,114.5,179.25,15.15,78.225,53.95,24.849999999999998,4.5,1.3825,13.55,3.7875,26.275,42.25,4.475,160.5,1018.0250000000001,0.0,5,11,3,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2024-03-11 06:00:00+00:00,130.5,206.0,18.575,137.225,88.075,36.6,5.225,2.2875,13.725,4.2325,27.95,32.75,4.175000000000001,203.25,1017.25,0.0,6,11,3,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2024-03-11 07:00:00+00:00,152.0,258.0,20.625,192.3,119.1,43.475,6.95,2.9425,13.725,4.95,28.9,28.5,3.9,251.0,1016.2,0.0,7,11,3,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2024-03-11 08:00:00+00:00,159.0,275.0,17.225,160.325,99.30000000000001,31.0,22.65,1.8025,13.7,5.2325,29.575,26.75,5.824999999999999,269.0,1015.0,0.0,8,11,3,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2024-03-11 09:00:00+00:00,139.25,224.25,12.4,71.75,48.0,17.15,29.625,1.2575,20.05,4.08,29.775,26.0,8.775,279.25,1013.9,0.0,9,11,3,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2024-03-11 10:00:00+00:00,107.25,182.75,9.975,35.475,27.0,17.525,27.4,0.6975,51.0,2.815,29.475,26.75,12.025,284.25,1013.275,0.0,10,11,3,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
2024-03-11 11:00:00+00:00,83.5,141.0,10.45,39.475,29.45,19.075,26.125,,,1.96,28.45,30.25,14.350000000000001,290.5,1013.2750000000001,0.0,11,11,3,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
2024-03-11 12:00:00+00:00,60.5,114.25,11.2,48.3,34.7,19.025000000000002,,0.05,71.55,1.81,26.75,33.5,12.95,226.0,1013.5,0.0,12,11,3,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
2024-03-11 13:00:00+00:00,56.5,110.75,10.3,37.449999999999996,28.275,17.975,,0.34,105.7,1.6575,24.425,31.75,13.15,11.5,1013.65,0.0,13,11,3,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
2024-03-11 14:00:00+00:00,48.5,101.5,10.2,28.9,23.6,20.8,,0.3175,98.975,1.8425,22.875,31.75,13.399999999999999,22.25,1014.35,0.0,14,11,3,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
2024-03-11 15:00:00+00:00,50.25,102.5,11.6,61.7,42.3,23.6,13.5,0.3375,94.175,,21.225,35.0,10.975,37.5,1015.2,0.0,15,11,3,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
2024-03-11 16:00:00+00:00,49.5,104.5,14.05,86.6,57.525,26.3,7.95,0.725,66.075,,19.925,39.5,10.825,27.25,1015.5,0.0,16,11,3,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17
2024-03-11 17:00:00+00:00,42.5,97.25,12.5,51.125,37.35,13.35,4.6,0.8825,45.725,1.62,19.174999999999997,45.5,10.4,28.0,1015.5,0.0,17,11,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2024-03-11 18:00:00+00:00,44.75,98.75,12.024999999999999,39.95,31.025,19.7,4.625,1.3599999999999999,20.125,1.9700000000000002,18.275,51.0,9.425,29.5,1015.425,0.0,18,11,3,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
2024-03-11 19:00:00+00:00,53.75,112.0,12.15,50.275,36.625,16.975,4.075,1.3175,20.35,2.1425,17.400000000000002,54.75,8.075000000000001,32.75,1015.075,0.0,19,11,3,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2024-03-11 20:00:00+00:00,66.75,134.0,12.075000000000001,43.3,32.825,17.85,3.85,1.4275,14.850000000000001,2.745,16.675,57.25,7.125,25.0,1014.575,0.0,20,11,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2024-03-11 21:00:00+00:00,97.0,177.75,12.925,62.400000000000006,43.7,18.825,3.6750000000000003,1.335,15.425,3.19,16.3,58.0,6.625,10.5,1014.0500000000001,0.0,21,11,3,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17
2024-03-11 22:00:00+00:00,95.0,167.25,12.675,57.475,40.85,19.725,3.1,1.2850000000000001,18.725,3.2075,15.950000000000001,59.75,7.175,88.75,1013.5,0.0,22,11,3,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17
2024-03-11 23:00:00+00:00,97.0,171.33333333333334,11.233333333333334,26.733333333333334,23.366666666666664,14.433333333333332,3.3666666666666667,1.1566666666666667,17.166666666666668,3.063333333333333,14.9,65.0,5.900000000000001,346.0,1013.2000000000002,0.0,23,11,3,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17
2024-03-12 00:00:00+00:00,96.5,167.25,11.925,68.375,46.075,6.775,7.525,1.075,17.075000000000003,2.9175,14.5,68.75,6.0,330.25,1013.875,0.0,0,12,3,1,0.0,1.0,1.0,6.123233995736766e-17
2024-03-12 01:00:00+00:00,106.0,176.5,13.200000000000001,63.85,44.675,17.725,9.675,1.1625,13.925,3.1025,15.6,70.0,7.125,326.25,1014.9000000000001,0.0,1,12,3,1,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2024-03-12 02:00:00+00:00,114.5,187.75,14.725,83.05000000000001,56.175,24.825,9.35,1.3825,11.65,3.3225000000000002,16.9,64.75,8.225,309.5,1015.675,0.0,2,12,3,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2024-03-12 03:00:00+00:00,116.75,182.25,14.3,83.175,55.875,20.325,8.6,1.2825,11.8,3.4075,19.85,56.25,7.3999999999999995,301.75,1016.325,0.0,3,12,3,1,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2024-03-12 04:00:00+00:00,113.5,172.5,14.275,81.7,55.1,23.675,6.7250000000000005,1.395,11.8,3.63,23.2,49.25,9.95,304.5,1016.625,0.0,4,12,3,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2024-03-12 05:00:00+00:00,113.5,171.0,14.25,84.25,56.4,23.675,5.575,1.4975,11.725,4.75,26.05,42.25,12.549999999999999,316.25,1016.25,0.0,5,12,3,1,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2024-03-12 06:00:00+00:00,113.75,176.25,14.075,86.75,57.6,19.325,5.875,1.495,11.7,5.157500000000001,27.7,35.5,13.775,321.5,1015.55,0.0,6,12,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2024-03-12 07:00:00+00:00,130.25,218.75,12.875,66.95,46.1,21.225,7.375,1.375,12.1,5.175,28.75,30.5,14.175,324.25,1014.55,0.0,7,12,3,1,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2024-03-12 08:00:00+00:00,182.75,302.25,13.9,85.125,56.55,22.2,17.4,1.21,17.05,4.5925,29.275,28.5,13.8,316.5,1013.55,0.0,8,12,3,1,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2024-03-12 09:00:00+00:00,169.75,286.0,6.775,3.1666666666666665,3.475,7.4,22.225,0.9075,39.6,3.3825,29.475,27.0,13.925,307.75,1012.5749999999999,0.0,9,12,3,1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2024-03-12 10:00:00+00:00,119.0,191.75,8.45,15.675,14.899999999999999,18.15,25.425,0.8725,56.8,2.6799999999999997,29.275,26.75,14.350000000000001,304.25,1011.85,0.0,10,12,3,1,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
2024-03-12 11:00:00+00:00,109.25,184.75,8.649999999999999,24.85,20.225,16.900000000000002,22.1,0.7975,73.35,2.6875,28.575,27.0,14.275,306.25,1011.725,0.0,11,12,3,1,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
2024-03-12 12:00:00+00:00,80.0,145.5,8.825,22.225,19.0,18.425,14.774999999999999,0.7275,72.875,2.205,26.950000000000003,30.5,14.075,319.25,1011.925,0.0,12,12,3,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
2024-03-12 13:00:00+00:00,63.5,115.0,8.5,22.05,18.65,16.825,9.675,0.665,70.45,1.71,24.625,33.25,15.925,347.5,1012.425,0.0,13,12,3,1,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
2024-03-12 14:00:00+00:00,49.75,96.5,9.825,37.225,27.775,19.775,7.625,0.585,65.8,1.4449999999999998,23.175,38.0,16.8,349.75,1012.9499999999999,0.0,14,12,3,1,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
2024-03-12 15:00:00+00:00,38.75,73.0,14.8,111.82499999999999,71.5,22.15,6.1,0.51,62.525000000000006,1.2725,22.0,42.25,16.0,351.5,1013.525,0.0,15,12,3,1,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
2024-03-12 16:00:00+00:00,34.5,69.25,17.025,97.375,65.625,21.775,12.55,0.5825,56.175,1.2775,21.224999999999998,46.5,17.05,351.25,1013.825,0.0,16,12,3,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17
2024-03-12 17:00:00+00:00,34.5,75.0,14.725,40.225,33.35,9.725,15.875,0.7025,44.225,1.565,20.525,48.5,15.950000000000001,266.5,1013.425,0.0,17,12,3,1,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2024-03-12 18:00:00+00:00,39.5,91.0,7.275,1.35,1.9500000000000002,3.3000000000000003,15.9,0.8525,31.575,2.2325,19.75,50.75,13.65,90.25,1012.775,0.0,18,12,3,1,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
2024-03-12 19:00:00+00:00,51.75,109.25,7.975,17.1,8.350000000000001,12.8,15.0,0.94,29.025,2.5275,18.75,54.0,12.175,357.0,1012.225,0.0,19,12,3,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2024-03-12 20:00:00+00:00,61.5,132.0,10.525,44.95,32.2,21.9,11.75,1.1275,16.4,2.365,17.45,59.5,10.85,350.5,1011.5250000000001,0.0,20,12,3,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2024-03-12 21:00:00+00:00,69.75,140.0,7.65,8.475,9.575000000000001,14.375,9.45,1.075,17.55,2.4125,15.75,67.0,9.375,321.5,1010.875,0.0,21,12,3,1,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17
2024-03-12 22:00:00+00:00,71.5,130.5,8.575,24.349999999999998,19.925,18.45,9.525,0.9624999999999999,22.9,2.23,15.375,68.0,5.5,265.25,1010.475,0.0,22,12,3,1,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17
2024-03-12 23:00:00+00:00,67.33333333333333,122.66666666666667,8.466666666666667,20.533333333333335,17.8,19.2,9.533333333333333,1.09,18.833333333333332,2.28,14.699999999999998,71.0,5.8,263.0,1010.4,0.0,23,12,3,1,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17
2024-03-13 00:00:00+00:00,76.75,153.0,12.2,76.75,50.75,32.6,13.05,2.005,11.775,2.8125,13.875,78.5,5.825,284.25,1010.8,0.0,0,13,3,2,0.0,1.0,1.0,6.123233995736766e-17
2024-03-13 01:00:00+00:00,84.75,170.5,13.175,99.475,63.625,36.875,14.575,1.7025,11.45,2.7925,14.475,81.5,6.0249999999999995,283.5,1011.8000000000001,0.0,1,13,3,2,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2024-03-13 02:00:00+00:00,84.25,155.75,10.325,71.05,46.2,26.825,13.575,1.155,11.575,2.6175,16.45,73.75,6.55,276.75,1012.3,0.0,2,13,3,2,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2024-03-13 03:00:00+00:00,80.25,142.0,11.15,78.05,50.6,28.775,14.325,1.1425,11.6,3.45,19.85,61.25,4.225,271.25,1013.025,0.0,3,13,3,2,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2024-03-13 04:00:00+00:00,77.25,132.75,9.35,46.6,32.4,23.05,9.25,0.945,11.6,3.665,23.099999999999998,50.25,3.8,273.75,1013.325,0.0,4,13,3,2,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2024-03-13 05:00:00+00:00,88.75,135.75,10.25,56.2,38.225,24.875,,1.0625,11.675,3.6225,25.725,40.25,3.475,271.25,1013.025,0.0,5,13,3,2,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2024-03-13 06:00:00+00:00,126.0,184.5,14.8,121.475,76.65,39.4,0.44999999999999996,1.885,11.85,3.275,27.7,33.25,5.3,273.25,1012.5749999999999,0.0,6,13,3,2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2024-03-13 07:00:00+00:00,147.25,233.25,17.95,186.475,113.77499999999999,39.725,0.575,1.8900000000000001,12.175,4.0,29.099999999999998,27.25,9.025,267.0,1011.625,0.0,7,13,3,2,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2024-03-13 08:00:00+00:00,158.33333333333334,231.66666666666666,14.133333333333333,108.23333333333333,69.03333333333333,19.733333333333334,5.25,0.8533333333333334,13.333333333333334,3.546666666666667,29.7,24.75,12.174999999999999,265.75,1010.5999999999999,0.0,8,13,3,2,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2024-03-13 09:00:00+00:00,128.75,190.75,9.799999999999999,23.2,19.625,11.7,13.375,0.715,24.225,2.74,29.15,25.5,15.35,265.75,1010.05,0.0,9,13,3,2,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2024-03-13 10:00:00+00:00,104.5,167.5,9.975,39.95,29.325,19.85,14.775,0.8025,37.725,2.24,27.375,30.5,12.175,255.0,1010.0500000000001,0.0,10,13,3,2,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
2024-03-13 11:00:00+00:00,78.25,146.25,11.325,61.875,42.125,23.55,12.3,0.52,65.175,1.9375,26.95,32.25,1.35,217.25,1009.525,0.0,11,13,3,2,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
2024-03-13 12:00:00+00:00,51.0,104.0,13.5,79.25,53.125,16.75,15.225,0.5275,76.75,1.2349999999999999,25.9,35.75,7.75,52.0,1009.4749999999999,0.0,12,13,3,2,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
2024-03-13 13:00:00+00:00,34.5,74.75,10.6,23.0,19.6,10.225,16.75,0.4875,78.4,0.94,22.925,44.5,18.075,35.5,1010.2,0.0,13,13,3,2,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
2024-03-13 14:00:00+00:00,28.75,65.0,9.575,16.9,16.425,16.95,15.675,0.5125,71.525,0.9075,21.700000000000003,48.25,15.875,42.75,1011.1999999999999,0.0,14,13,3,2,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
2024-03-13 15:00:00+00:00,29.75,62.75,9.775,16.225,16.575,16.675,15.9,0.65,59.474999999999994,1.0325,20.2,56.5,12.25,105.5,1012.675,0.0,15,13,3,2,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
2024-03-13 16:00:00+00:00,39.25,83.25,13.175,71.375,48.675,23.05,19.25,0.7575000000000001,49.3,1.2974999999999999,19.0,62.5,11.525,267.75,1013.575,0.0,16,13,3,2,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17
2024-03-13 17:00:00+00:00,41.5,77.0,14.8,79.725,54.425,20.8,19.15,1.4175,29.674999999999997,1.7574999999999998,17.900000000000002,68.0,8.8,22.75,1013.7249999999999,0.0,17,13,3,2,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2024-03-13 18:00:00+00:00,,,15.5,79.975,55.150000000000006,16.825,17.6,1.655,19.675,2.5125,17.15,72.25,8.4,24.25,1013.45,0.0,18,13,3,2,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
2024-03-13 19:00:00+00:00,,,15.575,88.725,59.875,17.125,16.7,1.9525,14.225,2.5374999999999996,16.55,76.75,8.075,11.0,1013.25,0.0,19,13,3,2,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2024-03-13 20:00:00+00:00,,,14.275,61.1,43.3,17.325,8.125,1.3775,11.7,2.395,15.900000000000002,79.75,7.7,8.25,1012.975,0.0,20,13,3,2,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2024-03-13 21:00:00+00:00,,,9.825,11.350000000000001,12.65,15.925,3.7,1.7,11.625,2.5375,15.225000000000001,82.25,6.9,14.25,1012.575,0.0,21,13,3,2,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17
2024-03-13 22:00:00+00:00,,,13.925,89.225,58.8,32.725,4.475,2.8775,11.6,3.645,14.925,83.25,7.05,90.0,1012.55,0.0,22,13,3,2,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17
2024-03-13 23:00:00+00:00,,,15.0,110.03333333333335,70.76666666666667,37.46666666666667,4.233333333333333,3.27,11.433333333333332,4.733333333333333,14.699999999999998,84.0,6.599999999999999,351.0,1012.7000000000002,0.0,23,13,3,2,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17
2024-03-14 00:00:00+00:00,,,18.375,169.85,105.3,46.55,10.775,3.0025,11.6,5.24,14.3,86.5,6.6,350.75,1013.475,0.0,0,14,3,3,0.0,1.0,1.0,6.123233995736766e-17
2024-03-14 01:00:00+00:00,,,18.425,184.42499999999998,113.075,44.95,13.625,2.8825,11.625,5.1175,15.225,86.5,9.2,325.25,1014.525,0.0,1,14,3,3,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2024-03-14 02:00:00+00:00,,,17.95,177.875,109.25,42.1,13.65,2.51,11.7,5.07,16.925,78.25,9.25,338.25,1015.4250000000001,0.0,2,14,3,3,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2024-03-14 03:00:00+00:00,,,17.625,177.0,108.425,39.525,13.95,2.425,11.65,4.8325,19.925,63.25,7.449999999999999,270.75,1016.2,0.0,3,14,3,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2024-03-14 04:00:00+00:00,,,17.825000000000003,169.975,104.9,42.075,16.475,2.3674999999999997,11.6,5.205,23.275,49.25,7.425,10.25,1016.425,0.0,4,14,3,3,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2024-03-14 05:00:00+00:00,,,11.65,97.575,61.35,18.4,17.200000000000003,0.9275,12.125,4.925000000000001,26.375,38.5,10.399999999999999,4.0,1016.1,0.0,5,14,3,3,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2024-03-14 06:00:00+00:00,,,11.899999999999999,74.85,49.5,25.674999999999997,16.95,0.92,12.05,3.7125,28.0,30.25,15.775,1.75,1015.625,0.0,6,14,3,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2024-03-14 07:00:00+00:00,,,12.325,74.925,49.85,25.4,17.875,1.0225,12.05,3.9625,28.8,27.5,15.450000000000001,91.25,1014.9,0.0,7,14,3,3,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2024-03-14 08:00:00+00:00,,,13.425,92.375,60.05,27.825,9.225,1.3625,13.025,3.975,29.325,26.25,12.275,350.75,1014.0749999999999,0.0,8,14,3,3,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2024-03-14 09:00:00+00:00,,,10.55,41.725,30.75,16.45,8.1,1.1275,29.8,3.8274999999999997,29.025000000000002,27.0,13.525,342.25,1013.2,0.0,9,14,3,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2024-03-14 10:00:00+00:00,,,10.525,45.25,32.625,17.55,4.25,0.72,47.925,2.9275,28.625,27.0,14.75,334.5,1012.525,0.0,10,14,3,3,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
2024-03-14 11:00:00+00:00,,,10.975,49.824999999999996,35.4,18.775000000000002,3.225,0.5475,52.075,2.12,27.825000000000003,28.0,14.15,327.25,1012.3249999999999,0.0,11,14,3,3,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
2024-03-14 12:00:00+00:00,41.666666666666664,54.0,8.6,25.733333333333334,14.475000000000001,13.100000000000001,8.825,0.6475,57.575,1.6275,26.475,31.5,13.475000000000001,333.0,1012.55,0.0,12,14,3,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
2024-03-14 13:00:00+00:00,68.0,113.5,8.85,36.46666666666666,20.4,16.45,7.475,0.5449999999999999,57.425,1.2125,24.525,34.0,15.15,347.25,1013.175,0.0,13,14,3,3,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
2024-03-14 14:00:00+00:00,48.25,90.0,11.125,63.6,42.875,21.1,6.25,0.49,59.3,0.76,22.95,38.75,13.525,343.0,1013.9000000000001,0.0,14,14,3,3,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
2024-03-14 15:00:00+00:00,36.0,85.25,10.525,37.975,28.775,20.0,5.275,0.5549999999999999,53.675,0.7525,21.3,44.75,11.775,340.5,1014.575,0.0,15,14,3,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
2024-03-14 16:00:00+00:00,31.25,89.25,10.8,35.025,27.4,18.95,7.475,0.64,50.975,0.91,20.15,47.25,11.625,350.0,1014.775,0.0,16,14,3,3,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17
2024-03-14 17:00:00+00:00,32.25,93.25,11.55,43.275,32.4,17.025,10.425,0.7625,47.475,1.3325,19.275,47.75,11.9,344.25,1014.575,0.0,17,14,3,3,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2024-03-14 18:00:00+00:00,40.5,112.25,10.75,22.299999999999997,20.575000000000003,21.35,8.825,0.81,39.625,2.7800000000000002,18.775,46.5,13.95,334.75,1014.075,0.0,18,14,3,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
2024-03-14 19:00:00+00:00,48.5,129.75,12.275,52.525,37.925,19.525,7.85,1.025,24.8,3.3875,18.2,45.75,15.275,332.0,1013.6500000000001,0.0,19,14,3,3,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2024-03-14 20:00:00+00:00,59.25,145.75,12.275,48.1,35.575,19.575,13.375,0.94,24.525,4.640000000000001,17.325000000000003,49.5,13.925,333.25,1013.375,0.0,20,14,3,3,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2024-03-14 21:00:00+00:00,55.5,127.75,11.5,42.275,31.85,13.875,15.775,0.8425,28.875,4.205,16.25,55.0,12.775,325.25,1012.9,0.0,21,14,3,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17
