time,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl,precipitation
2024-02-14T02:00,10.3,97,8.4,301,1019.4,0.0
2024-02-14T03:00,12.8,88,8.9,302,1020.1,0.0
2024-02-14T04:00,16.0,78,7.5,305,1020.7,0.0
2024-02-14T05:00,19.0,68,9.2,312,1020.6,0.0
2024-02-14T06:00,21.0,58,12.3,308,1020.1,0.0
2024-02-14T07:00,22.0,51,13.0,312,1019.1,0.0
2024-02-14T08:00,22.6,48,12.0,314,1018.1,0.0
2024-02-14T09:00,22.8,47,11.7,315,1017.2,0.0
2024-02-14T10:00,22.7,47,11.5,314,1016.6,0.0
2024-02-14T11:00,22.1,49,11.2,310,1016.5,0.0
2024-02-14T12:00,20.5,59,7.3,303,1016.7,0.0
2024-02-14T13:00,18.2,69,8.5,298,1017.4,0.0
2024-02-14T14:00,17.2,74,10.1,297,1017.7,0.0
2024-02-14T15:00,16.2,77,9.6,304,1018.4,0.0
2024-02-14T16:00,15.3,81,9.2,321,1019.3,0.0
2024-02-14T17:00,14.2,85,8.9,328,1019.6,0.0
2024-02-14T18:00,13.0,89,7.2,323,1019.4,0.0
2024-02-14T19:00,12.0,91,6.9,317,1019.3,0.0
2024-02-14T20:00,11.5,91,7.4,313,1019.2,0.0
2024-02-14T21:00,10.8,92,7.0,305,1018.9,0.0
2024-02-14T22:00,10.2,92,6.3,294,1018.5,0.0
2024-02-14T23:00,9.9,92,7.5,287,1018.5,0.0
2024-02-15T00:00,9.6,92,8.1,283,1018.6,0.0
2024-02-15T01:00,10.3,94,7.1,294,1019.7,0.0
2024-02-15T02:00,10.4,94,8.6,292,1020.2,0.0
2024-02-15T03:00,12.9,84,9.8,294,1021.2,0.0
2024-02-15T04:00,16.1,74,7.1,294,1021.8,0.0
2024-02-15T05:00,18.9,64,7.5,305,1021.7,0.0
2024-02-15T06:00,21.0,55,8.4,310,1021.1,0.0
2024-02-15T07:00,22.4,47,10.5,311,1020.2,0.0
2024-02-15T08:00,23.3,43,12.5,311,1019.2,0.0
2024-02-15T09:00,23.6,42,14.0,312,1018.4,0.0
2024-02-15T10:00,23.6,41,14.5,314,1017.9,0.0
2024-02-15T11:00,23.0,40,14.0,316,1017.9,0.0
2024-02-15T12:00,21.1,48,9.4,310,1018.0,0.0
2024-02-15T13:00,17.7,60,7.6,301,1018.5,0.0
2024-02-15T14:00,16.5,65,9.4,302,1019.0,0.0
2024-02-15T15:00,15.0,69,8.5,306,1019.6,0.0
2024-02-15T16:00,13.6,75,7.6,315,1020.0,0.0
2024-02-15T17:00,12.4,81,7.4,321,1020.2,0.0
2024-02-15T18:00,11.1,87,9.2,318,1020.1,0.0
2024-02-15T19:00,10.4,89,8.7,312,1020.0,0.0
2024-02-15T20:00,10.1,90,7.6,315,1019.7,0.0
2024-02-15T21:00,9.7,90,6.9,309,1019.6,0.0
2024-02-15T22:00,9.5,90,6.7,306,1019.4,0.0
2024-02-15T23:00,8.9,91,6.5,304,1019.3,0.0
2024-02-16T00:00,8.4,92,6.8,302,1019.5,0.0
2024-02-16T01:00,8.7,95,8.1,302,1020.4,0.0
2024-02-16T02:00,9.4,94,5.8,292,1021.2,0.0
2024-02-16T03:00,12.3,84,7.2,297,1022.0,0.0
2024-02-16T04:00,15.8,73,5.1,309,1022.5,0.0
2024-02-16T05:00,19.0,61,6.4,317,1022.5,0.0
2024-02-16T06:00,21.5,49,8.5,324,1021.8,0.0
2024-02-16T07:00,23.1,39,10.6,325,1021.0,0.0
2024-02-16T08:00,24.1,32,12.1,323,1020.2,0.0
2024-02-16T09:00,24.4,30,13.3,322,1019.5,0.0
2024-02-16T10:00,24.2,30,13.3,322,1018.9,0.0
2024-02-16T11:00,23.6,31,12.0,321,1018.4,0.0
2024-02-16T12:00,20.9,46,6.4,317,1018.0,0.0
2024-02-16T13:00,17.2,55,10.5,311,1017.8,0.0
2024-02-16T14:00,16.5,60,7.9,300,1018.2,0.0
2024-02-16T15:00,15.1,64,8.3,304,1018.5,0.0
2024-02-16T16:00,13.8,65,7.9,317,1018.8,0.0
2024-02-16T17:00,13.2,65,8.9,328,1018.9,0.0
2024-02-16T18:00,12.0,71,8.1,339,1018.6,0.0
2024-02-16T19:00,11.1,77,7.8,338,1018.2,0.0
2024-02-16T20:00,10.1,82,10.0,330,1017.6,0.0
2024-02-16T21:00,10.0,81,8.7,308,1016.5,0.0
2024-02-16T22:00,9.0,85,7.2,270,1015.7,0.0
2024-02-16T23:00,9.4,82,8.6,268,1015.5,0.0
2024-02-17T00:00,9.4,81,10.4,270,1015.7,0.0
2024-02-17T01:00,9.6,87,9.4,266,1016.5,0.0
2024-02-17T02:00,9.7,87,10.1,264,1016.9,0.0
2024-02-17T03:00,12.7,75,11.5,266,1017.5,0.0
2024-02-17T04:00,16.4,65,9.0,272,1018.0,0.0
2024-02-17T05:00,19.8,51,10.7,282,1017.6,0.0
2024-02-17T06:00,22.0,40,12.5,288,1016.8,0.0
2024-02-17T07:00,23.4,34,13.6,292,1015.5,0.0
2024-02-17T08:00,24.2,31,14.2,291,1014.2,0.0
2024-02-17T09:00,24.6,30,14.2,291,1013.2,0.0
2024-02-17T10:00,24.5,31,15.0,291,1012.8,0.0
2024-02-17T11:00,23.9,33,14.8,293,1012.5,0.0
2024-02-17T12:00,22.0,41,9.9,289,1012.7,0.0
2024-02-17T13:00,18.4,57,8.7,287,1013.0,0.0
2024-02-17T14:00,16.8,66,8.8,289,1013.3,0.0
2024-02-17T15:00,15.3,75,8.9,302,1013.8,0.0
2024-02-17T16:00,14.0,80,10.5,292,1014.0,0.0
2024-02-17T17:00,13.5,79,10.0,300,1013.9,0.0
2024-02-17T18:00,12.8,80,9.4,313,1013.3,0.0
2024-02-17T19:00,11.5,85,10.3,335,1012.7,0.0
2024-02-17T20:00,11.2,85,9.1,353,1012.3,0.0
2024-02-17T21:00,13.0,78,4.6,309,1012.1,0.0
2024-02-17T22:00,9.7,90,6.2,234,1012.0,0.0
2024-02-17T23:00,10.0,86,5.6,243,1011.9,0.0
2024-02-18T00:00,11.4,80,3.4,252,1011.8,0.0
2024-02-18T01:00,10.4,84,6.5,214,1012.8,0.0
2024-02-18T02:00,12.0,77,5.8,150,1013.4,0.0
2024-02-18T03:00,14.2,74,5.2,106,1014.3,0.0
2024-02-18T04:00,18.6,62,5.0,111,1015.1,0.0
2024-02-18T05:00,21.8,51,7.6,121,1015.0,0.0
2024-02-18T06:00,24.1,42,10.3,144,1014.5,0.0
2024-02-18T07:00,25.5,36,12.7,155,1012.9,0.0
2024-02-18T08:00,26.3,34,12.5,162,1011.7,0.0
2024-02-18T09:00,26.9,32,11.8,160,1010.6,0.0
2024-02-18T10:00,26.8,31,11.3,158,1010.0,0.0
2024-02-18T11:00,25.9,35,11.8,153,1009.9,0.0
2024-02-18T12:00,23.7,47,7.4,141,1010.2,0.0
2024-02-18T13:00,21.1,55,9.2,138,1010.7,0.0
2024-02-18T14:00,19.1,63,8.1,135,1011.3,0.0
2024-02-18T15:00,18.1,69,10.5,131,1011.8,0.0
2024-02-18T16:00,17.8,68,13.3,128,1011.9,0.0
2024-02-18T17:00,17.5,68,13.8,129,1012.1,0.0
2024-02-18T18:00,17.0,71,14.5,125,1011.7,0.0
2024-02-18T19:00,16.4,72,14.5,136,1011.7,0.0
2024-02-18T20:00,16.0,72,14.3,135,1011.6,0.0
2024-02-18T21:00,15.6,73,14.6,130,1011.3,0.0
2024-02-18T22:00,15.3,73,15.0,125,1010.8,0.0
2024-02-18T23:00,14.8,74,16.4,147,1010.8,0.0
2024-02-19T00:00,14.4,75,17.1,139,1011.1,0.0
2024-02-19T01:00,15.0,74,17.3,126,1011.7,0.0
2024-02-19T02:00,15.2,73,18.4,129,1012.2,0.0
2024-02-19T03:00,17.3,66,18.1,133,1012.7,0.0
2024-02-19T04:00,19.7,59,22.7,134,1012.9,0.0
2024-02-19T05:00,21.8,54,25.2,133,1012.8,0.0
2024-02-19T06:00,23.7,50,27.0,136,1012.2,0.0
2024-02-19T07:00,25.2,47,28.8,136,1010.7,0.0
2024-02-19T08:00,26.2,45,29.0,137,1009.1,0.0
2024-02-19T09:00,26.7,44,28.0,138,1007.8,0.0
2024-02-19T10:00,26.8,45,26.5,143,1007.1,0.0
2024-02-19T11:00,25.9,49,24.9,141,1007.0,0.0
2024-02-19T12:00,24.9,54,18.6,137,1007.4,0.0
2024-02-19T13:00,22.5,61,13.4,110,1008.3,0.0
2024-02-19T14:00,21.5,63,16.8,100,1008.8,0.0
2024-02-19T15:00,20.9,63,16.2,102,1009.7,0.0
2024-02-19T16:00,19.9,67,10.8,90,1010.5,0.1
2024-02-19T17:00,19.0,69,13.4,84,1011.0,0.0
2024-02-19T18:00,18.8,71,17.7,110,1010.2,0.0
2024-02-19T19:00,18.5,71,20.4,126,1009.3,0.0
2024-02-19T20:00,17.9,73,16.3,137,1009.1,0.0
2024-02-19T21:00,17.1,77,12.8,140,1009.0,0.0
2024-02-19T22:00,16.2,83,9.9,136,1009.0,0.0
2024-02-19T23:00,15.6,87,5.3,118,1008.9,0.0
2024-02-20T00:00,14.9,90,8.9,63,1009.7,0.0
2024-02-20T01:00,16.0,86,10.1,92,1009.8,0.0
2024-02-20T02:00,16.0,87,10.5,84,1010.9,0.0
2024-02-20T03:00,17.7,80,10.9,73,1012.1,0.0
2024-02-20T04:00,19.8,71,13.7,93,1013.0,0.0
2024-02-20T05:00,21.1,66,13.9,111,1012.9,0.0
2024-02-20T06:00,23.7,58,13.3,123,1012.6,0.0
2024-02-20T07:00,25.4,51,9.8,144,1011.6,0.0
2024-02-20T08:00,26.8,35,7.6,205,1010.3,0.0
2024-02-20T09:00,27.3,27,8.4,239,1009.4,0.0
2024-02-20T10:00,27.4,23,11.9,265,1008.7,0.0
2024-02-20T11:00,26.6,25,11.9,275,1008.3,0.0
2024-02-20T12:00,23.7,57,6.0,295,1008.2,0.0
2024-02-20T13:00,20.7,69,9.0,67,1008.6,0.0
2024-02-20T14:00,18.8,78,13.7,90,1009.1,0.0
2024-02-20T15:00,18.0,80,9.8,96,1009.7,0.0
2024-02-20T16:00,16.6,86,7.7,62,1010.5,0.0
2024-02-20T17:00,16.1,86,5.7,342,1011.7,1.2
2024-02-20T18:00,15.5,90,5.2,78,1011.1,0.7
2024-02-20T19:00,14.8,93,6.6,49,1010.6,0.0
2024-02-20T20:00,14.1,95,6.3,114,1011.1,0.0
2024-02-20T21:00,13.3,96,3.7,349,1010.9,0.0
2024-02-20T22:00,12.3,98,7.6,45,1010.4,0.0
2024-02-20T23:00,11.8,98,7.5,55,1010.1,0.0
2024-02-21T00:00,11.9,97,6.3,31,1010.0,0.0
2024-02-21T01:00,12.9,95,6.2,324,1009.8,0.0
2024-02-21T02:00,13.4,94,7.6,315,1010.5,0.0
2024-02-21T03:00,15.8,85,10.0,311,1011.5,0.0
2024-02-21T04:00,18.8,69,8.9,320,1012.2,0.0
2024-02-21T05:00,21.7,55,7.4,321,1012.4,0.0
2024-02-21T06:00,23.7,43,7.7,307,1012.0,0.0
2024-02-21T07:00,25.1,30,8.4,295,1010.8,0.0
2024-02-21T08:00,25.8,20,11.1,283,1009.6,0.0
2024-02-21T09:00,26.1,18,13.0,289,1008.7,0.0
2024-02-21T10:00,25.7,18,12.9,297,1008.0,0.0
2024-02-21T11:00,25.0,19,11.5,302,1007.8,0.0
2024-02-21T12:00,22.7,30,6.2,306,1008.0,0.0
2024-02-21T13:00,18.7,41,8.0,333,1009.2,0.0
2024-02-21T14:00,18.0,44,11.6,338,1010.2,0.0
2024-02-21T15:00,17.4,44,17.0,356,1011.0,0.0
2024-02-21T16:00,16.9,46,17.0,6,1011.4,0.0
2024-02-21T17:00,16.2,47,17.7,12,1011.9,0.0
2024-02-21T18:00,16.3,54,19.5,16,1011.6,0.0
2024-02-21T19:00,16.0,61,17.6,15,1011.7,0.0
2024-02-21T20:00,15.4,64,16.9,16,1011.2,0.0
2024-02-21T21:00,14.9,65,16.3,18,1010.7,0.0
2024-02-21T22:00,13.8,68,8.1,21,1010.4,0.0
2024-02-21T23:00,11.9,77,5.1,231,1011.5,0.0
2024-02-22T00:00,10.7,85,6.4,286,1011.5,0.0
2024-02-22T01:00,12.9,83,3.4,302,1011.8,0.0
2024-02-22T02:00,12.4,86,6.4,223,1012.7,0.0
2024-02-22T03:00,15.2,75,11.5,311,1014.1,0.0
2024-02-22T04:00,17.4,63,11.0,311,1014.8,0.0
2024-02-22T05:00,19.9,50,10.3,306,1015.2,0.0
2024-02-22T06:00,21.8,42,12.0,311,1014.7,0.0
2024-02-22T07:00,23.1,32,14.8,313,1013.8,0.0
2024-02-22T08:00,23.8,25,12.8,310,1012.6,0.0
2024-02-22T09:00,24.0,23,13.2,315,1011.9,0.0
2024-02-22T10:00,23.6,21,13.8,311,1011.6,0.0
2024-02-22T11:00,23.0,22,13.8,317,1011.6,0.0
2024-02-22T12:00,21.4,28,10.9,326,1012.0,0.0
2024-02-22T13:00,19.1,37,11.0,337,1013.2,0.0
2024-02-22T14:00,17.5,41,11.3,343,1014.0,0.0
2024-02-22T15:00,16.0,45,10.4,340,1014.9,0.0
2024-02-22T16:00,14.6,51,9.0,331,1015.9,0.0
2024-02-22T17:00,13.7,56,8.9,333,1016.3,0.0
2024-02-22T18:00,12.8,59,8.2,331,1016.3,0.0
2024-02-22T19:00,12.1,60,8.9,333,1016.1,0.0
2024-02-22T20:00,11.9,59,9.7,338,1015.8,0.0
2024-02-22T21:00,11.3,60,9.4,342,1015.3,0.0
2024-02-22T22:00,10.6,61,9.1,351,1014.6,0.0
2024-02-22T23:00,9.8,63,8.1,339,1014.4,0.0
2024-02-23T00:00,8.9,67,7.4,331,1014.6,0.0
2024-02-23T01:00,9.4,78,7.3,327,1015.9,0.0
2024-02-23T02:00,10.3,73,7.1,311,1016.6,0.0
2024-02-23T03:00,13.4,63,8.1,302,1017.6,0.0
2024-02-23T04:00,16.5,53,6.2,306,1018.2,0.0
2024-02-23T05:00,19.2,43,7.6,301,1018.2,0.0
2024-02-23T06:00,21.2,32,10.4,314,1017.9,0.0
2024-02-23T07:00,22.1,28,13.0,312,1016.6,0.0
2024-02-23T08:00,22.6,26,14.5,312,1015.4,0.0
2024-02-23T09:00,22.8,25,14.5,312,1014.6,0.0
2024-02-23T10:00,22.6,25,14.6,310,1014.2,0.0
2024-02-23T11:00,22.0,25,14.1,310,1014.1,0.0
2024-02-23T12:00,20.5,31,9.4,313,1014.2,0.0
2024-02-23T13:00,16.9,41,7.9,336,1014.6,0.0
2024-02-23T14:00,15.8,46,7.5,325,1015.7,0.0
2024-02-23T15:00,15.6,46,9.9,327,1016.5,0.0
2024-02-23T16:00,14.7,46,9.0,331,1016.8,0.0
2024-02-23T17:00,14.0,47,12.0,344,1016.7,0.0
2024-02-23T18:00,13.2,50,11.5,346,1016.4,0.0
2024-02-23T19:00,12.2,53,9.0,2,1016.0,0.0
2024-02-23T20:00,10.5,61,9.2,51,1015.4,0.0
2024-02-23T21:00,10.2,62,6.4,137,1015.2,0.0
2024-02-23T22:00,8.7,71,9.8,144,1014.6,0.0
2024-02-23T23:00,9.8,64,6.3,149,1014.5,0.0
2024-02-24T00:00,10.9,59,4.0,170,1014.7,0.0
2024-02-24T01:00,11.4,73,4.1,45,1015.8,0.0
2024-02-24T02:00,11.7,69,5.9,43,1016.4,0.0
2024-02-24T03:00,14.0,65,3.3,84,1017.2,0.0
2024-02-24T04:00,17.0,54,4.5,209,1018.1,0.0
2024-02-24T05:00,19.1,45,5.5,328,1018.3,0.0
2024-02-24T06:00,19.9,42,5.5,337,1017.7,0.0
2024-02-24T07:00,22.0,33,4.2,329,1016.7,0.0
2024-02-24T08:00,22.7,29,7.3,340,1015.7,0.0
2024-02-24T09:00,23.2,25,4.8,333,1015.0,0.0
2024-02-24T10:00,22.9,26,6.5,273,1014.7,0.0
2024-02-24T11:00,22.4,26,6.9,279,1014.6,0.0
2024-02-24T12:00,20.7,43,3.6,307,1014.9,0.0
2024-02-24T13:00,18.1,32,7.4,321,1016.0,0.0
2024-02-24T14:00,15.8,43,9.8,298,1016.8,0.0
2024-02-24T15:00,18.2,34,3.2,243,1017.3,0.0
2024-02-24T16:00,17.3,37,2.3,288,1017.5,0.0
2024-02-24T17:00,13.2,50,10.6,28,1017.8,0.0
2024-02-24T18:00,13.3,44,10.9,44,1017.8,0.0
2024-02-24T19:00,12.7,42,10.2,48,1017.7,0.0
2024-02-24T20:00,11.4,47,7.4,61,1017.6,0.0
2024-02-24T21:00,11.4,48,7.6,90,1017.4,0.0
2024-02-24T22:00,11.9,45,5.6,105,1017.0,0.0
2024-02-24T23:00,11.4,46,5.7,55,1017.1,0.0
2024-02-25T00:00,11.0,49,3.7,349,1017.2,0.0
2024-02-25T01:00,11.4,72,5.2,34,1018.0,0.0
2024-02-25T02:00,11.6,72,5.2,25,1019.0,0.0
2024-02-25T03:00,14.3,63,5.6,27,1020.0,0.0
2024-02-25T04:00,17.7,52,2.6,34,1020.7,0.0
2024-02-25T05:00,20.6,42,3.1,69,1020.4,0.0
2024-02-25T06:00,22.9,29,6.0,65,1019.8,0.0
2024-02-25T07:00,24.0,24,5.0,60,1018.7,0.0
2024-02-25T08:00,24.5,22,5.1,45,1017.6,0.0
2024-02-25T09:00,24.8,21,6.3,24,1016.7,0.0
2024-02-25T10:00,24.4,21,10.8,360,1016.4,0.0
2024-02-25T11:00,23.5,20,14.1,341,1016.5,0.0
2024-02-25T12:00,22.3,22,10.4,326,1016.6,0.0
2024-02-25T13:00,19.5,30,13.0,360,1017.3,0.0
2024-02-25T14:00,18.8,32,11.5,4,1018.1,0.0
2024-02-25T15:00,16.3,39,8.3,5,1018.8,0.0
2024-02-25T16:00,15.5,44,9.0,5,1019.3,0.0
2024-02-25T17:00,15.3,47,11.5,4,1019.4,0.0
2024-02-25T18:00,15.1,50,13.4,5,1019.3,0.0
2024-02-25T19:00,14.3,53,13.4,6,1019.1,0.0
2024-02-25T20:00,13.8,54,12.1,12,1018.9,0.0
2024-02-25T21:00,13.0,56,10.4,20,1018.2,0.0
2024-02-25T22:00,12.9,55,10.0,21,1017.4,0.0
2024-02-25T23:00,11.9,57,8.8,9,1017.5,0.0
2024-02-26T00:00,11.4,59,7.2,360,1017.4,0.0
2024-02-26T01:00,11.9,72,7.3,9,1018.2,0.0
2024-02-26T02:00,12.8,68,3.6,323,1018.8,0.0
2024-02-26T03:00,14.8,62,3.7,349,1019.1,0.0
2024-02-26T04:00,17.5,56,2.5,352,1020.2,0.0
2024-02-26T05:00,20.6,45,5.1,356,1020.2,0.0
2024-02-26T06:00,23.1,32,8.7,5,1019.3,0.0
2024-02-26T07:00,24.2,27,9.9,350,1018.4,0.0
2024-02-26T08:00,24.8,26,9.1,326,1017.5,0.0
2024-02-26T09:00,24.3,26,8.9,320,1016.6,0.0
2024-02-26T10:00,23.9,27,8.8,325,1016.0,0.0
2024-02-26T11:00,23.5,27,8.4,329,1015.8,0.0
2024-02-26T12:00,21.9,39,5.0,339,1016.0,0.0
2024-02-26T13:00,18.8,35,7.8,326,1016.9,0.0
2024-02-26T14:00,17.5,43,7.7,332,1017.5,0.0
2024-02-26T15:00,17.0,45,7.7,349,1018.0,0.0
2024-02-26T16:00,15.7,46,6.9,351,1018.1,0.0
2024-02-26T17:00,14.4,50,8.7,343,1018.1,0.0
2024-02-26T18:00,13.9,50,7.3,351,1017.9,0.0
2024-02-26T19:00,14.4,49,5.8,360,1017.3,0.0
2024-02-26T20:00,14.3,58,6.9,351,1017.0,0.0
2024-02-26T21:00,13.8,56,5.6,310,1016.6,0.0
2024-02-26T22:00,14.8,51,8.5,324,1016.8,0.0
2024-02-26T23:00,15.2,51,10.7,303,1017.3,0.0
2024-02-27T00:00,14.4,60,10.4,316,1017.9,0.3
2024-02-27T01:00,15.3,55,11.7,313,1018.7,0.0
2024-02-27T02:00,15.1,60,9.0,272,1019.3,0.0
2024-02-27T03:00,15.9,60,6.5,273,1020.3,0.0
2024-02-27T04:00,16.9,55,9.7,315,1020.7,0.0
2024-02-27T05:00,19.6,48,12.2,326,1020.1,0.0
2024-02-27T06:00,22.2,38,15.3,345,1019.3,0.0
2024-02-27T07:00,23.6,32,14.8,360,1018.1,0.0
2024-02-27T08:00,24.3,29,11.2,2,1017.1,0.0
2024-02-27T09:00,24.6,28,9.4,356,1016.1,0.0
2024-02-27T10:00,24.4,28,11.2,339,1015.6,0.0
2024-02-27T11:00,23.7,28,13.4,336,1015.1,0.0
2024-02-27T12:00,22.2,32,12.9,330,1015.4,0.0
2024-02-27T13:00,18.7,43,7.6,301,1016.1,0.0
2024-02-27T14:00,17.8,49,11.1,306,1016.5,0.0
2024-02-27T15:00,16.6,52,11.5,311,1017.2,0.0
2024-02-27T16:00,15.5,55,8.5,306,1017.6,0.0
2024-02-27T17:00,14.2,60,7.4,299,1017.9,0.0
2024-02-27T18:00,13.8,63,10.3,299,1017.6,0.0
2024-02-27T19:00,13.7,67,12.0,311,1017.3,0.0
2024-02-27T20:00,13.3,72,10.7,315,1017.2,0.0
2024-02-27T21:00,12.7,75,10.7,310,1017.0,0.0
2024-02-27T22:00,12.2,77,10.5,308,1016.6,0.0
2024-02-27T23:00,11.9,78,10.5,308,1016.4,0.0
2024-02-28T00:00,11.5,79,10.5,308,1016.1,0.0
2024-02-28T01:00,11.5,79,9.9,303,1017.5,0.0
2024-02-28T02:00,12.0,77,11.8,290,1018.1,0.0
2024-02-28T03:00,14.4,67,11.2,285,1018.8,0.0
2024-02-28T04:00,17.2,57,13.1,291,1019.0,0.0
2024-02-28T05:00,19.8,49,15.6,296,1018.6,0.0
2024-02-28T06:00,21.9,41,17.8,306,1017.8,0.0
2024-02-28T07:00,23.2,35,19.6,306,1016.6,0.0
2024-02-28T08:00,23.9,33,20.3,303,1015.5,0.0
2024-02-28T09:00,24.1,33,20.8,307,1014.5,0.0
2024-02-28T10:00,23.9,34,20.7,311,1013.9,0.0
2024-02-28T11:00,23.3,36,19.1,314,1013.6,0.0
2024-02-28T12:00,22.4,39,15.5,316,1013.8,0.0
2024-02-28T13:00,19.9,48,10.9,316,1014.2,0.0
2024-02-28T14:00,18.5,54,10.7,310,1014.8,0.0
2024-02-28T15:00,17.5,57,9.9,314,1015.3,0.0
2024-02-28T16:00,16.4,61,9.2,312,1015.7,0.0
2024-02-28T17:00,15.4,66,10.0,308,1015.7,0.0
2024-02-28T18:00,14.7,69,10.5,308,1015.1,0.0
2024-02-28T19:00,14.1,70,10.4,304,1014.6,0.0
2024-02-28T20:00,13.7,70,10.8,300,1014.1,0.0
2024-02-28T21:00,13.3,71,11.3,297,1013.7,0.0
2024-02-28T22:00,12.7,74,10.9,297,1013.3,0.0
2024-02-28T23:00,12.3,75,11.8,297,1013.2,0.0
2024-02-29T00:00,12.0,77,11.8,293,1013.3,0.0
2024-02-29T01:00,12.3,80,11.0,289,1014.5,0.0
2024-02-29T02:00,12.7,78,12.2,284,1014.9,0.0
2024-02-29T03:00,15.3,69,10.6,280,1015.7,0.0
2024-02-29T04:00,18.5,58,10.7,284,1016.7,0.0
2024-02-29T05:00,21.4,47,13.0,294,1016.8,0.0
2024-02-29T06:00,23.3,38,13.1,302,1016.3,0.0
2024-02-29T07:00,24.7,34,12.6,307,1015.5,0.0
2024-02-29T08:00,25.5,31,12.2,313,1014.6,0.0
2024-02-29T09:00,26.1,30,11.7,315,1013.7,0.0
2024-02-29T10:00,26.2,28,11.5,316,1013.2,0.0
2024-02-29T11:00,25.7,30,11.7,317,1013.3,0.0
2024-02-29T12:00,24.2,36,7.9,321,1013.5,0.0
2024-02-29T13:00,19.8,52,10.5,322,1014.1,0.0
2024-02-29T14:00,18.8,56,9.2,301,1014.8,0.0
2024-02-29T15:00,17.6,62,9.2,291,1015.4,0.0
2024-02-29T16:00,16.1,69,10.4,304,1015.6,0.0
2024-02-29T17:00,15.4,70,9.7,312,1015.6,0.0
2024-02-29T18:00,15.0,71,7.2,333,1015.2,0.0
2024-02-29T19:00,14.1,74,7.1,345,1014.7,0.0
2024-02-29T20:00,13.3,78,7.9,344,1014.2,0.0
2024-02-29T21:00,14.7,71,5.6,345,1013.8,0.0
2024-02-29T22:00,14.5,72,3.7,11,1013.4,0.0
2024-02-29T23:00,14.3,73,4.7,23,1013.1,0.0
2024-03-01T00:00,13.7,77,5.7,35,1013.5,0.0
2024-03-01T01:00,13.6,82,4.6,45,1014.8,0.0
2024-03-01T02:00,14.2,81,3.1,21,1015.5,0.0
2024-03-01T03:00,17.2,71,2.5,262,1016.7,0.0
2024-03-01T04:00,20.6,61,1.1,18,1017.2,0.0
2024-03-01T05:00,22.7,54,3.7,169,1017.4,0.0
2024-03-01T06:00,23.1,54,6.0,237,1018.0,0.5
2024-03-01T07:00,23.0,53,2.6,326,1016.2,0.2
2024-03-01T08:00,23.9,51,3.4,108,1014.4,0.4
2024-03-01T09:00,25.9,46,6.9,99,1013.2,0.0
2024-03-01T10:00,26.2,45,10.9,84,1012.1,0.0
2024-03-01T11:00,25.8,46,14.6,100,1011.2,0.0
2024-03-01T12:00,24.5,50,10.8,127,1011.2,0.1
2024-03-01T13:00,24.5,42,12.5,129,1011.0,0.0
2024-03-01T14:00,23.1,49,1.8,101,1011.8,0.0
2024-03-01T15:00,20.9,57,10.5,86,1011.7,0.0
2024-03-01T16:00,19.8,63,7.9,114,1012.6,0.0
2024-03-01T17:00,20.3,61,9.6,110,1011.6,0.0
2024-03-01T18:00,19.9,61,9.1,108,1011.4,0.0
2024-03-01T19:00,19.4,64,10.4,124,1011.6,0.0
2024-03-01T20:00,19.2,68,12.8,140,1011.5,0.0
2024-03-01T21:00,18.8,71,14.2,150,1011.0,0.0
2024-03-01T22:00,18.8,69,16.6,158,1010.9,0.0
2024-03-01T23:00,18.7,69,18.2,172,1010.9,0.0
2024-03-02T00:00,18.8,68,20.9,179,1011.5,0.0
2024-03-02T01:00,18.5,74,10.7,138,1012.5,0.0
2024-03-02T02:00,18.0,79,12.8,140,1013.7,0.4
2024-03-02T03:00,18.4,81,10.7,123,1014.1,0.2
2024-03-02T04:00,18.4,86,14.4,122,1015.4,0.9
2024-03-02T05:00,19.7,84,15.5,91,1014.3,0.0
2024-03-02T06:00,22.6,64,25.0,115,1013.5,0.0
2024-03-02T07:00,24.0,58,28.3,108,1011.6,0.0
2024-03-02T08:00,24.4,56,29.3,116,1010.1,0.4
2024-03-02T09:00,24.0,56,32.2,130,1009.2,0.4
2024-03-02T10:00,23.5,59,32.1,147,1007.7,0.1
2024-03-02T11:00,23.6,59,26.8,144,1007.3,0.0
2024-03-02T12:00,19.7,81,22.9,196,1007.9,0.2
2024-03-02T13:00,18.2,87,20.6,175,1008.9,1.7
2024-03-02T14:00,18.9,87,21.9,147,1008.9,0.0
2024-03-02T15:00,17.9,92,23.2,152,1009.9,0.0
2024-03-02T16:00,18.1,91,17.6,145,1010.9,0.0
2024-03-02T17:00,17.7,93,17.3,138,1011.0,0.0
2024-03-02T18:00,17.3,95,16.2,148,1011.3,1.5
2024-03-02T19:00,17.3,94,15.3,141,1011.0,0.3
2024-03-02T20:00,17.3,95,14.6,160,1010.5,0.0
2024-03-02T21:00,16.2,96,12.9,283,1011.0,1.0
2024-03-02T22:00,15.8,97,9.7,255,1010.7,3.7
2024-03-02T23:00,16.0,94,8.4,245,1010.2,0.5
2024-03-03T00:00,15.9,93,3.1,201,1010.5,0.1
2024-03-03T01:00,15.5,94,6.3,246,1012.5,0.0
2024-03-03T02:00,15.9,89,7.2,307,1012.8,0.0
2024-03-03T03:00,16.7,79,10.1,325,1013.1,0.0
2024-03-03T04:00,17.9,74,5.1,315,1013.8,0.0
